text,intent,category,confidence
"""Tháng này giảm cân""",symptom_inquiry,triệu_chứng,1.0
"""Tuần này đau răng""",symptom_inquiry,triệu_chứng,1.0
"""Từ hôm qua ngứa""",symptom_inquiry,triệu_chứng,1.0
"""Mẹ tôi bị táo bón đột ngột""",symptom_inquiry,triệu_chứng,1.0
"""Con tôi bị chán ăn""",symptom_inquiry,triệu_chứng,1.0
"""Em bé bị stress""",symptom_inquiry,triệu_chứng,1.0
"""Tôi có triệu chứng đau đầu thỉnh thoảng""",symptom_inquiry,triệu_chứng,1.0
"""Chị ấy bị đau cơ khi vận động""",symptom_inquiry,triệu_chứng,1.0
"""Bà ngoại bị khó ngủ đột ngột""",symptom_inquiry,triệu_chứng,1.0
"""Từ hôm qua sốt cao khi đói""",symptom_inquiry,triệu_chứng,1.0
"""Con tôi bị dị ứng""",symptom_inquiry,triệu_chứng,1.0
"""Em bé bị đau lưng""",symptom_inquiry,triệu_chứng,1.0
"""Cháu bị khó thở""",symptom_inquiry,triệu_chứng,1.0
"""Bà ngoại bị khó thở""",symptom_inquiry,triệu_chứng,1.0
"""Cảm thấy giảm cân""",symptom_inquiry,triệu_chứng,1.0
"""Thường xuyên tăng cân""",symptom_inquiry,triệu_chứng,1.0
"""Anh ấy bị đau lưng""",symptom_inquiry,triệu_chứng,1.0
"""Gần đây tôi táo bón khi vận động""",symptom_inquiry,triệu_chứng,1.0
"""Tôi có triệu chứng khàn tiếng""",symptom_inquiry,triệu_chứng,1.0
"""Tháng này tiêu chảy""",symptom_inquiry,triệu_chứng,1.0
"""Tháng này đau ngực cấp tính""",symptom_inquiry,triệu_chứng,1.0
"""Tuần này đau lưng liên tục""",symptom_inquiry,triệu_chứng,1.0
"""Chị ấy bị đau cơ""",symptom_inquiry,triệu_chứng,1.0
"""Bị ngứa khi đói""",symptom_inquiry,triệu_chứng,1.0
"""Mẹ tôi bị tăng cân""",symptom_inquiry,triệu_chứng,1.0
"""Tuần này đau răng""",symptom_inquiry,triệu_chứng,1.0
"""Tuần này giảm cân từ sáng""",symptom_inquiry,triệu_chứng,1.0
"""Bà ngoại bị lo âu""",symptom_inquiry,triệu_chứng,1.0
"""Tôi có triệu chứng giảm cân""",symptom_inquiry,triệu_chứng,1.0
"""Bị chuột rút""",symptom_inquiry,triệu_chứng,1.0
"""Cảm thấy khó thở""",symptom_inquiry,triệu_chứng,1.0
"""Gần đây tôi chán ăn""",symptom_inquiry,triệu_chứng,1.0
"""Tháng này mệt mỏi""",symptom_inquiry,triệu_chứng,1.0
"""Cháu bị đau ngực""",symptom_inquiry,triệu_chứng,1.0
"""Có dấu hiệu đau vai mãn tính""",symptom_inquiry,triệu_chứng,1.0
"""Thường xuyên chóng mặt từ sáng""",symptom_inquiry,triệu_chứng,1.0
"""Cháu bị đau khớp""",symptom_inquiry,triệu_chứng,1.0
"""Tháng này tăng cân""",symptom_inquiry,triệu_chứng,1.0
"""Ba tôi bị đau khớp""",symptom_inquiry,triệu_chứng,1.0
"""Bà ngoại bị ngứa""",symptom_inquiry,triệu_chứng,1.0
"""Cảm thấy phù nề tái phát""",symptom_inquiry,triệu_chứng,1.0
"""Từ hôm qua stress""",symptom_inquiry,triệu_chứng,1.0
"""Tôi có triệu chứng giảm cân""",symptom_inquiry,triệu_chứng,1.0
"""Em bé bị mệt mỏi""",symptom_inquiry,triệu_chứng,1.0
"""Có dấu hiệu buồn nôn kéo dài""",symptom_inquiry,triệu_chứng,1.0
"""Thường xuyên ho khan""",symptom_inquiry,triệu_chứng,1.0
"""Anh ấy bị tim đập nhanh nhẹ""",symptom_inquiry,triệu_chứng,1.0
"""Có dấu hiệu ho khan""",symptom_inquiry,triệu_chứng,1.0
"""Ông ấy bị ho khan""",symptom_inquiry,triệu_chứng,1.0
"""Cảm thấy đau răng""",symptom_inquiry,triệu_chứng,1.0
"""Em bé bị mất ngủ""",symptom_inquiry,triệu_chứng,1.0
"""Tôi có triệu chứng đau răng""",symptom_inquiry,triệu_chứng,1.0
"""Bị tiêu chảy khi đói""",symptom_inquiry,triệu_chứng,1.0
"""Cháu bị lo âu""",symptom_inquiry,triệu_chứng,1.0
"""Thường xuyên buồn nôn""",symptom_inquiry,triệu_chứng,1.0
"""Mẹ tôi bị buồn nôn""",symptom_inquiry,triệu_chứng,1.0
"""Ba tôi bị viêm họng""",symptom_inquiry,triệu_chứng,1.0
"""Bà ngoại bị chuột rút""",symptom_inquiry,triệu_chứng,1.0
"""Mẹ tôi bị mất ngủ""",symptom_inquiry,triệu_chứng,1.0
"""Tôi có triệu chứng đau răng đột ngột""",symptom_inquiry,triệu_chứng,1.0
"""Có dấu hiệu cholesterol cao""",symptom_inquiry,triệu_chứng,1.0
"""Ba tôi bị cholesterol cao""",symptom_inquiry,triệu_chứng,1.0
"""Bị đau vai khi vận động""",symptom_inquiry,triệu_chứng,1.0
"""Cháu bị đau vai""",symptom_inquiry,triệu_chứng,1.0
"""Có dấu hiệu mất ngủ cấp tính""",symptom_inquiry,triệu_chứng,1.0
"""Bà ngoại bị nôn mửa khi đói""",symptom_inquiry,triệu_chứng,1.0
"""Tôi bị buồn nôn""",symptom_inquiry,triệu_chứng,1.0
"""Cháu bị đau vai về đêm""",symptom_inquiry,triệu_chứng,1.0
"""Chị ấy bị viêm họng""",symptom_inquiry,triệu_chứng,1.0
"""Chị ấy bị khó thở""",symptom_inquiry,triệu_chứng,1.0
"""Ông ấy bị dị ứng""",symptom_inquiry,triệu_chứng,1.0
"""Em bé bị đường huyết cao""",symptom_inquiry,triệu_chứng,1.0
"""Chị ấy bị ho khan vừa phải""",symptom_inquiry,triệu_chứng,1.0
"""Mẹ tôi bị đau bụng về đêm""",symptom_inquiry,triệu_chứng,1.0
"""Chị ấy bị tăng cân đột ngột""",symptom_inquiry,triệu_chứng,1.0
"""Ông ấy bị đau khớp cấp tính""",symptom_inquiry,triệu_chứng,1.0
"""Ông ấy bị mệt mỏi""",symptom_inquiry,triệu_chứng,1.0
"""Mẹ tôi bị tiêu chảy""",symptom_inquiry,triệu_chứng,1.0
"""Con tôi bị ho khan""",symptom_inquiry,triệu_chứng,1.0
"""Tháng này cholesterol cao lúc nghỉ ngơi""",symptom_inquiry,triệu_chứng,1.0
"""Anh ấy bị phù nề""",symptom_inquiry,triệu_chứng,1.0
"""Con tôi bị tim đập nhanh""",symptom_inquiry,triệu_chứng,1.0
"""Ông ấy bị đau lưng""",symptom_inquiry,triệu_chứng,1.0
"""Thường xuyên ngứa""",symptom_inquiry,triệu_chứng,1.0
"""Bà ngoại bị phù nề""",symptom_inquiry,triệu_chứng,1.0
"""Gần đây tôi nôn mửa sau ăn""",symptom_inquiry,triệu_chứng,1.0
"""Con tôi bị cholesterol cao""",symptom_inquiry,triệu_chứng,1.0
"""Con tôi bị tăng cân thỉnh thoảng""",symptom_inquiry,triệu_chứng,1.0
"""Tôi bị stress""",symptom_inquiry,triệu_chứng,1.0
"""Bà ngoại bị chuột rút""",symptom_inquiry,triệu_chứng,1.0
"""Ba tôi bị viêm da""",symptom_inquiry,triệu_chứng,1.0
"""Gần đây tôi mệt mỏi""",symptom_inquiry,triệu_chứng,1.0
"""Cháu bị lo âu""",symptom_inquiry,triệu_chứng,1.0
"""Tháng này ho khan nặng""",symptom_inquiry,triệu_chứng,1.0
"""Ba tôi bị khó ngủ""",symptom_inquiry,triệu_chứng,1.0
"""Tháng này giảm cân khi vận động""",symptom_inquiry,triệu_chứng,1.0
"""Tuần này buồn nôn""",symptom_inquiry,triệu_chứng,1.0
"""Bị sốt cao về đêm""",symptom_inquiry,triệu_chứng,1.0
"""Có dấu hiệu mệt mỏi""",symptom_inquiry,triệu_chứng,1.0
"""Cảm thấy đau răng từ sáng""",symptom_inquiry,triệu_chứng,1.0
"""Cảm thấy viêm da""",symptom_inquiry,triệu_chứng,1.0
"""Anh ấy bị chóng mặt""",symptom_inquiry,triệu_chứng,1.0
"""Cảm thấy tiêu chảy""",symptom_inquiry,triệu_chứng,1.0
"""Ba tôi bị cholesterol cao""",symptom_inquiry,triệu_chứng,1.0
"""Ba tôi bị lo âu mãn tính""",symptom_inquiry,triệu_chứng,1.0
"""Chị ấy bị đường huyết cao sau ăn""",symptom_inquiry,triệu_chứng,1.0
"""Tháng này rụng tóc""",symptom_inquiry,triệu_chứng,1.0
"""Cảm thấy run tay khi vận động""",symptom_inquiry,triệu_chứng,1.0
"""Chị ấy bị ho khan""",symptom_inquiry,triệu_chứng,1.0
"""Anh ấy bị đau lưng""",symptom_inquiry,triệu_chứng,1.0
"""Mấy ngày nay choáng váng""",symptom_inquiry,triệu_chứng,1.0
"""Con tôi bị mệt mỏi""",symptom_inquiry,triệu_chứng,1.0
"""Bà ngoại bị khàn tiếng""",symptom_inquiry,triệu_chứng,1.0
"""Em bé bị mệt mỏi thỉnh thoảng""",symptom_inquiry,triệu_chứng,1.0
"""Con tôi bị tê bì về đêm""",symptom_inquiry,triệu_chứng,1.0
"""Có dấu hiệu đau đầu""",symptom_inquiry,triệu_chứng,1.0
"""Bà ngoại bị buồn nôn""",symptom_inquiry,triệu_chứng,1.0
"""Cảm thấy đau lưng nặng""",symptom_inquiry,triệu_chứng,1.0
"""Bà ngoại bị chuột rút""",symptom_inquiry,triệu_chứng,1.0
"""Mẹ tôi bị tăng cân từ sáng""",symptom_inquiry,triệu_chứng,1.0
"""Thường xuyên ngứa thỉnh thoảng""",symptom_inquiry,triệu_chứng,1.0
"""Anh ấy bị dị ứng đột ngột""",symptom_inquiry,triệu_chứng,1.0
"""Thường xuyên mất ngủ""",symptom_inquiry,triệu_chứng,1.0
"""Từ hôm qua sốt cao""",symptom_inquiry,triệu_chứng,1.0
"""Bà ngoại bị tim đập nhanh""",symptom_inquiry,triệu_chứng,1.0
"""Anh ấy bị viêm họng vừa phải""",symptom_inquiry,triệu_chứng,1.0
"""Có dấu hiệu mất ngủ""",symptom_inquiry,triệu_chứng,1.0
"""Chị ấy bị khàn tiếng""",symptom_inquiry,triệu_chứng,1.0
"""Cảm thấy mệt mỏi đột ngột""",symptom_inquiry,triệu_chứng,1.0
"""Anh ấy bị đường huyết cao sau ăn""",symptom_inquiry,triệu_chứng,1.0
"""Có dấu hiệu run tay mãn tính""",symptom_inquiry,triệu_chứng,1.0
"""Tuần này viêm họng""",symptom_inquiry,triệu_chứng,1.0
"""Mẹ tôi bị chán ăn từ sáng""",symptom_inquiry,triệu_chứng,1.0
"""Ông ấy bị khàn tiếng""",symptom_inquiry,triệu_chứng,1.0
"""Có dấu hiệu run tay""",symptom_inquiry,triệu_chứng,1.0
"""Tháng này cholesterol cao""",symptom_inquiry,triệu_chứng,1.0
"""Tháng này đau khớp""",symptom_inquiry,triệu_chứng,1.0
"""Tuần này sốt cao""",symptom_inquiry,triệu_chứng,1.0
"""Tháng này huyết áp cao khi vận động""",symptom_inquiry,triệu_chứng,1.0
"""Anh ấy bị cholesterol cao kéo dài""",symptom_inquiry,triệu_chứng,1.0
"""Cảm thấy giảm cân cấp tính""",symptom_inquiry,triệu_chứng,1.0
"""Có dấu hiệu giảm cân""",symptom_inquiry,triệu_chứng,1.0
"""Tôi có triệu chứng đau vai từ sáng""",symptom_inquiry,triệu_chứng,1.0
"""Con tôi bị đường huyết cao""",symptom_inquiry,triệu_chứng,1.0
"""Mấy ngày nay huyết áp cao mãn tính""",symptom_inquiry,triệu_chứng,1.0
"""Cháu bị đau lưng""",symptom_inquiry,triệu_chứng,1.0
"""Tôi có triệu chứng choáng váng khi đói""",symptom_inquiry,triệu_chứng,1.0
"""Anh ấy bị phù nề""",symptom_inquiry,triệu_chứng,1.0
"""Mấy ngày nay chuột rút""",symptom_inquiry,triệu_chứng,1.0
"""Bà ngoại bị đau vai vừa phải""",symptom_inquiry,triệu_chứng,1.0
"""Con tôi bị huyết áp cao""",symptom_inquiry,triệu_chứng,1.0
"""Cháu bị dị ứng""",symptom_inquiry,triệu_chứng,1.0
"""Bị ho khan đột ngột""",symptom_inquiry,triệu_chứng,1.0
"""Gần đây tôi cholesterol cao đột ngột""",symptom_inquiry,triệu_chứng,1.0
"""Gần đây tôi viêm họng""",symptom_inquiry,triệu_chứng,1.0
"""Gần đây tôi khó ngủ""",symptom_inquiry,triệu_chứng,1.0
"""Từ hôm qua ngứa""",symptom_inquiry,triệu_chứng,1.0
"""Có dấu hiệu đau bụng""",symptom_inquiry,triệu_chứng,1.0
"""Gần đây tôi tê bì""",symptom_inquiry,triệu_chứng,1.0
"""Em bé bị đau đầu""",symptom_inquiry,triệu_chứng,1.0
"""Tôi bị khàn tiếng""",symptom_inquiry,triệu_chứng,1.0
"""Chị ấy bị chuột rút""",symptom_inquiry,triệu_chứng,1.0
"""Ông ấy bị chuột rút""",symptom_inquiry,triệu_chứng,1.0
"""Con tôi bị đau vai lúc nghỉ ngơi""",symptom_inquiry,triệu_chứng,1.0
"""Bị đau ngực tái phát""",symptom_inquiry,triệu_chứng,1.0
"""Mẹ tôi bị viêm họng thỉnh thoảng""",symptom_inquiry,triệu_chứng,1.0
"""Mấy ngày nay đau đầu nặng""",symptom_inquiry,triệu_chứng,1.0
"""Tôi có triệu chứng ho khan khi đói""",symptom_inquiry,triệu_chứng,1.0
"""Bà ngoại bị phù nề mãn tính""",symptom_inquiry,triệu_chứng,1.0
"""Ba tôi bị chán ăn""",symptom_inquiry,triệu_chứng,1.0
"""Tuần này chuột rút thỉnh thoảng""",symptom_inquiry,triệu_chứng,1.0
"""Bị viêm họng""",symptom_inquiry,triệu_chứng,1.0
"""Ba tôi bị khó thở về đêm""",symptom_inquiry,triệu_chứng,1.0
"""Anh ấy bị chuột rút""",symptom_inquiry,triệu_chứng,1.0
"""Chị ấy bị rụng tóc""",symptom_inquiry,triệu_chứng,1.0
"""Bị ngứa""",symptom_inquiry,triệu_chứng,1.0
"""Tuần này đau bụng tái phát""",symptom_inquiry,triệu_chứng,1.0
"""Có dấu hiệu ngứa""",symptom_inquiry,triệu_chứng,1.0
"""Có dấu hiệu phù nề""",symptom_inquiry,triệu_chứng,1.0
"""Anh ấy bị ngứa nặng""",symptom_inquiry,triệu_chứng,1.0
"""Gần đây tôi đau lưng""",symptom_inquiry,triệu_chứng,1.0
"""Bà ngoại bị tăng cân cấp tính""",symptom_inquiry,triệu_chứng,1.0
"""Cảm thấy đau răng""",symptom_inquiry,triệu_chứng,1.0
"""Tuần này tăng cân""",symptom_inquiry,triệu_chứng,1.0
"""Bà ngoại bị giảm cân kéo dài""",symptom_inquiry,triệu_chứng,1.0
"""Bà ngoại bị tê bì""",symptom_inquiry,triệu_chứng,1.0
"""Bị mệt mỏi sau ăn""",symptom_inquiry,triệu_chứng,1.0
"""Từ hôm qua đau đầu""",symptom_inquiry,triệu_chứng,1.0
"""Từ hôm qua đau bụng""",symptom_inquiry,triệu_chứng,1.0
"""Con tôi bị lo âu vừa phải""",symptom_inquiry,triệu_chứng,1.0
"""Tháng này đường huyết cao khi đói""",symptom_inquiry,triệu_chứng,1.0
"""Em bé bị đau đầu""",symptom_inquiry,triệu_chứng,1.0
"""Bà ngoại bị đau khớp tái phát""",symptom_inquiry,triệu_chứng,1.0
"""Tôi bị viêm họng""",symptom_inquiry,triệu_chứng,1.0
"""Cảm thấy khàn tiếng""",symptom_inquiry,triệu_chứng,1.0
"""Ba tôi bị tiêu chảy""",symptom_inquiry,triệu_chứng,1.0
"""Chị ấy bị dị ứng liên tục""",symptom_inquiry,triệu_chứng,1.0
"""Ba tôi bị huyết áp cao""",symptom_inquiry,triệu_chứng,1.0
"""Ba tôi bị nôn mửa""",symptom_inquiry,triệu_chứng,1.0
"""Cháu bị đau răng""",symptom_inquiry,triệu_chứng,1.0
"""Gần đây tôi cholesterol cao""",symptom_inquiry,triệu_chứng,1.0
"""Bà ngoại bị giảm cân""",symptom_inquiry,triệu_chứng,1.0
"""Tuần này đau cơ""",symptom_inquiry,triệu_chứng,1.0
"""Cháu bị ngứa""",symptom_inquiry,triệu_chứng,1.0
"""Ông ấy bị chuột rút""",symptom_inquiry,triệu_chứng,1.0
"""Tôi bị chóng mặt thỉnh thoảng""",symptom_inquiry,triệu_chứng,1.0
"""Cháu bị sốt cao""",symptom_inquiry,triệu_chứng,1.0
"""Mẹ tôi bị đau cơ""",symptom_inquiry,triệu_chứng,1.0
"""Tôi có triệu chứng đau lưng""",symptom_inquiry,triệu_chứng,1.0
"""Tháng này cholesterol cao""",symptom_inquiry,triệu_chứng,1.0
"""Em bé bị dị ứng""",symptom_inquiry,triệu_chứng,1.0
"""Cảm thấy đau bụng""",symptom_inquiry,triệu_chứng,1.0
"""Có dấu hiệu táo bón""",symptom_inquiry,triệu_chứng,1.0
"""Anh ấy bị nôn mửa""",symptom_inquiry,triệu_chứng,1.0
"""Thường xuyên đau bụng""",symptom_inquiry,triệu_chứng,1.0
"""Từ hôm qua choáng váng""",symptom_inquiry,triệu_chứng,1.0
"""Cháu bị viêm họng""",symptom_inquiry,triệu_chứng,1.0
"""Từ hôm qua giảm cân""",symptom_inquiry,triệu_chứng,1.0
"""Mẹ tôi bị huyết áp cao tái phát""",symptom_inquiry,triệu_chứng,1.0
"""Cháu bị run tay liên tục""",symptom_inquiry,triệu_chứng,1.0
"""Chị ấy bị ho khan""",symptom_inquiry,triệu_chứng,1.0
"""Anh ấy bị giảm cân""",symptom_inquiry,triệu_chứng,1.0
"""Tháng này chuột rút về đêm""",symptom_inquiry,triệu_chứng,1.0
"""Chị ấy bị sốt cao""",symptom_inquiry,triệu_chứng,1.0
"""Ba tôi bị nôn mửa sau ăn""",symptom_inquiry,triệu_chứng,1.0
"""Ông ấy bị đau ngực""",symptom_inquiry,triệu_chứng,1.0
"""Gần đây tôi ngứa lúc nghỉ ngơi""",symptom_inquiry,triệu_chứng,1.0
"""Tuần này lo âu""",symptom_inquiry,triệu_chứng,1.0
"""Em bé bị khó ngủ nặng""",symptom_inquiry,triệu_chứng,1.0
"""Tuần này sốt cao""",symptom_inquiry,triệu_chứng,1.0
"""Mấy ngày nay đau lưng""",symptom_inquiry,triệu_chứng,1.0
"""Cháu bị đau răng""",symptom_inquiry,triệu_chứng,1.0
"""Chị ấy bị lo âu vừa phải""",symptom_inquiry,triệu_chứng,1.0
"""Bị buồn nôn kéo dài""",symptom_inquiry,triệu_chứng,1.0
"""Mẹ tôi bị viêm họng""",symptom_inquiry,triệu_chứng,1.0
"""Mấy ngày nay buồn nôn""",symptom_inquiry,triệu_chứng,1.0
"""Từ hôm qua lo âu liên tục""",symptom_inquiry,triệu_chứng,1.0
"""Ba tôi bị mất ngủ""",symptom_inquiry,triệu_chứng,1.0
"""Cảm thấy sốt cao""",symptom_inquiry,triệu_chứng,1.0
"""Từ hôm qua sốt cao""",symptom_inquiry,triệu_chứng,1.0
"""Từ hôm qua run tay""",symptom_inquiry,triệu_chứng,1.0
"""Anh ấy bị đau cơ""",symptom_inquiry,triệu_chứng,1.0
"""Cháu bị ngứa""",symptom_inquiry,triệu_chứng,1.0
"""Tôi có triệu chứng khó ngủ""",symptom_inquiry,triệu_chứng,1.0
"""Cháu bị ho khan""",symptom_inquiry,triệu_chứng,1.0
"""Có dấu hiệu đau vai""",symptom_inquiry,triệu_chứng,1.0
"""Chị ấy bị tim đập nhanh khi vận động""",symptom_inquiry,triệu_chứng,1.0
"""Cảm thấy đau đầu""",symptom_inquiry,triệu_chứng,1.0
"""Bị lo âu""",symptom_inquiry,triệu_chứng,1.0
"""Cảm thấy buồn nôn""",symptom_inquiry,triệu_chứng,1.0
"""Tôi có triệu chứng mệt mỏi thỉnh thoảng""",symptom_inquiry,triệu_chứng,1.0
"""Từ hôm qua dị ứng""",symptom_inquiry,triệu_chứng,1.0
"""Tôi có triệu chứng tim đập nhanh cấp tính""",symptom_inquiry,triệu_chứng,1.0
"""Mẹ tôi bị viêm họng liên tục""",symptom_inquiry,triệu_chứng,1.0
"""Từ hôm qua choáng váng sau ăn""",symptom_inquiry,triệu_chứng,1.0
"""Có dấu hiệu phù nề tái phát""",symptom_inquiry,triệu_chứng,1.0
"""Tôi bị viêm họng cấp tính""",symptom_inquiry,triệu_chứng,1.0
"""Có dấu hiệu choáng váng""",symptom_inquiry,triệu_chứng,1.0
"""Tôi có triệu chứng tim đập nhanh""",symptom_inquiry,triệu_chứng,1.0
"""Tôi bị tim đập nhanh""",symptom_inquiry,triệu_chứng,1.0
"""Có dấu hiệu khó thở""",symptom_inquiry,triệu_chứng,1.0
"""Anh ấy bị đau răng""",symptom_inquiry,triệu_chứng,1.0
"""Anh ấy bị tăng cân khi đói""",symptom_inquiry,triệu_chứng,1.0
"""Anh ấy bị ho khan""",symptom_inquiry,triệu_chứng,1.0
"""Chị ấy bị viêm họng""",symptom_inquiry,triệu_chứng,1.0
"""Tuần này táo bón""",symptom_inquiry,triệu_chứng,1.0
"""Bị mất ngủ""",symptom_inquiry,triệu_chứng,1.0
"""Chị ấy bị stress""",symptom_inquiry,triệu_chứng,1.0
"""Bà ngoại bị đau cơ""",symptom_inquiry,triệu_chứng,1.0
"""Ông ấy bị tê bì""",symptom_inquiry,triệu_chứng,1.0
"""Thuốc aspirin có hiệu quả không""",drug_question,thuốc,1.0
"""Thuốc warfarin chữa bệnh gì""",drug_question,thuốc,1.0
"""Thuốc lisinopril có hiệu quả không""",drug_question,thuốc,1.0
