text,intent,category,confidence
Thời gian uống metformin,dosage_question,liều_lượng,0.7
Giá thuốc amoxicillin bao nhiêu,drug_question,thuốc,1.0
Cách ăn uống để tăng cân?,general_health,sức_khỏe_tổng_quát,1.0
Xem đẹp 724,unknown,không_xác_định,1.0
Khi nào cần sinh thiết?,medical_procedure,thủ_thuật_y_tế,1.0
Mùa hè này nên đi du lịch Đà Lạt hay Sapa?,unknown,không_xác_định,1.0
Cần làm gì để tăng cường trí nhớ?,general_health,sức_khỏe_tổng_quát,1.0
Tác dụng phụ của paracetamol,side_effects,tác_dụng_phụ,1.0
Tác dụng phụ của amoxicillin,side_effects,tác_dụng_phụ,1.0
Sau khi uống paracetamol bị mệt mỏi,side_effects,tác_dụng_phụ,1.0
Kỹ thuật ECMO có chỉ định trong suy hô hấp nặng COVID-19?,medical_procedure,medical_procedure,1.0
Vợ/chồng tôi mệt mỏi,symptom_inquiry,triệu_chứng,0.7
Thuốc omeprazole có tương tác với warfarin không?,drug_interaction,tương_tác_thuốc,1.0
Báo động đỏ: tim ngừng đập,emergency,cấp_cứu,1.0
"Hello, chúc quý vị một ngày tuyệt vời",greeting,chào_hỏi,1.0
Cho tôi hỏi về thuốc acetylsalicylic acid,drug_question,thuốc,0.8
Đang bị kiệt sức,symptom_inquiry,triệu_chứng,0.8
"Chào bác sĩ, rất vui được gặp ông/bà",greeting,chào_hỏi,1.0
Bà ngoại bị mệt mỏi,symptom_inquiry,triệu_chứng,1.0
Help! đau ngực dữ dội,emergency,cấp_cứu,1.0
Chế độ dinh dưỡng mất ngủ?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Sau đo huyết áp cần lưu ý gì?,medical_procedure,thủ_thuật_y_tế,1.0
Đi đẹp 497,unknown,không_xác_định,1.0
Nhạc đẹp 386,unknown,không_xác_định,1.0
"Đang dùng atorvastatin, có được uống morphine?",drug_interaction,tương_tác_thuốc,1.0
Phim ngon 115,unknown,không_xác_định,1.0
Đang bị mệt lả,symptom_inquiry,triệu_chứng,0.8
Làm sao để thải độc cơ thể an toàn?,general_health,sức_khỏe_tổng_quát,1.0
Thói quen tốt cho gout?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Ông ấy bị kiệt sức,symptom_inquiry,triệu_chứng,0.8
Thay thế cho nội soi dạ dày có gì?,medical_procedure,thủ_thuật_y_tế,1.0
Tác dụng không mong muốn của acetylsalicylic acid là gì?,side_effects,tác_dụng_phụ,0.8
"Chào bác sĩ, rất vui được gặp chuyên gia",greeting,chào_hỏi,1.0
Thuốc cetirizine uống lúc nào?,dosage_question,liều_lượng,0.7
Chị ấy bị sốt,symptom_inquiry,triệu_chứng,1.0
Phương pháp giữ dáng tốt nhất?,general_health,sức_khỏe_tổng_quát,1.0
Phương pháp ngủ ngon tốt nhất?,general_health,sức_khỏe_tổng_quát,1.0
Cần làm gì để giữ ấm mùa đông?,general_health,sức_khỏe_tổng_quát,1.0
Có thể dùng metformin cùng với warfarin không?,drug_interaction,tương_tác_thuốc,1.0
Tôi thấy đau bụng,symptom_inquiry,triệu_chứng,1.0
Tập thể dục như thế nào khi thận yếu?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Cần làm gì để thải độc cơ thể?,general_health,sức_khỏe_tổng_quát,1.0
